,0
4141,4.0
4142,4.0
4143,5.0
4144,5.0
4145,5.0
4146,5.0
4147,5.0
4148,5.0
4149,5.0
4150,5.0
4151,5.0
4152,5.0
4153,5.0
4154,5.0
4155,5.0
4156,5.0
4157,5.0
4158,5.0
4159,5.0
4160,4.0
4161,4.0
4162,4.0
4163,4.0
4164,4.0
4165,4.0
4166,4.0
4167,4.0
4168,5.0
4169,5.0
4170,5.0
4171,5.0
4172,5.0
4173,5.0
4174,5.0
4175,5.0
4176,2.0
4177,2.0
4178,2.0
4179,2.0
4180,2.0
4181,2.0
4182,2.0
4183,2.0
4184,2.0
4185,2.0
4186,2.0
4187,2.0
4188,2.0
4189,2.0
4190,2.0
4191,2.0
4192,2.0
4193,2.0
4194,2.0
4195,2.0
4196,2.0
4197,2.0
4198,2.0
4199,2.0
4200,2.0
4201,2.0
4202,2.0
4203,2.0
4204,2.0
4205,2.0
4206,2.0
4207,2.0
4208,2.0
4209,2.0
4210,2.0
4211,2.0
4212,2.0
4213,2.0
4214,2.0
4215,2.0
4216,2.0
4217,2.0
4218,2.0
4219,2.0
4220,1.0
4221,1.0
4222,1.0
4223,1.0
4224,1.0
4225,1.0
4226,1.0
4227,1.0
4228,1.0
4229,1.0
4230,1.0
4231,1.0
4232,1.0
4233,1.0
4234,1.0
4235,1.0
4236,1.0
4237,1.0
4238,1.0
4239,1.0
4240,1.0
4241,1.0
4242,1.0
4243,1.0
4244,1.0
4245,1.0
4246,1.0
4247,1.0
4248,1.0
4249,1.0
4250,1.0
4251,1.0
4252,1.0
4253,1.0
4254,1.0
4255,1.0
4256,1.0
4257,1.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,3.0
4305,3.0
4306,3.0
4307,3.0
4308,3.0
4309,3.0
4310,3.0
4311,3.0
4312,3.0
4313,3.0
4314,3.0
4315,3.0
4316,3.0
4317,3.0
4318,3.0
4319,3.0
4320,3.0
4321,3.0
4322,3.0
4323,3.0
4324,3.0
4325,3.0
4326,3.0
4327,3.0
4328,3.0
4329,4.0
4330,4.0
4331,4.0
4332,4.0
4333,4.0
4334,4.0
4335,4.0
4336,4.0
4337,4.0
4338,4.0
4339,4.0
4340,4.0
4341,4.0
4342,4.0
4343,4.0
4344,5.0
4345,5.0
4346,5.0
4347,5.0
4348,5.0
4349,5.0
4350,5.0
4351,5.0
4352,5.0
4353,5.0
4354,5.0
4355,5.0
4356,5.0
4357,5.0
4358,5.0
4359,4.0
4360,4.0
4361,4.0
4362,4.0
4363,4.0
4364,4.0
4365,4.0
4366,5.0
4367,5.0
4368,5.0
4369,5.0
4370,5.0
4371,5.0
4372,5.0
4373,2.0
4374,2.0
4375,2.0
4376,2.0
4377,2.0
4378,2.0
4379,2.0
4380,2.0
4381,2.0
4382,2.0
4383,2.0
4384,2.0
4385,2.0
4386,2.0
4387,2.0
4388,2.0
4389,2.0
4390,2.0
4391,2.0
4392,2.0
4393,2.0
4394,2.0
4395,2.0
4396,2.0
4397,2.0
4398,2.0
4399,2.0
4400,2.0
4401,2.0
4402,2.0
4403,1.0
4404,1.0
4405,1.0
4406,1.0
4407,1.0
4408,1.0
4409,1.0
4410,1.0
4411,1.0
4412,1.0
4413,1.0
4414,1.0
4415,1.0
4416,1.0
4417,1.0
4418,1.0
4419,1.0
4420,1.0
4421,1.0
4422,1.0
4423,1.0
4424,1.0
4425,1.0
4426,1.0
4427,1.0
4428,1.0
4429,1.0
4430,1.0
4431,1.0
4432,1.0
4433,1.0
4434,1.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,0.0
4472,3.0
4473,3.0
4474,3.0
4475,3.0
4476,3.0
4477,3.0
4478,3.0
4479,3.0
4480,3.0
4481,3.0
4482,3.0
4483,3.0
4484,3.0
4485,3.0
4486,3.0
4487,3.0
4488,3.0
4489,3.0
4490,3.0
4491,3.0
4492,3.0
4493,3.0
4494,3.0
4495,4.0
4496,4.0
4497,4.0
4498,4.0
4499,4.0
4500,4.0
4501,4.0
4502,4.0
4503,4.0
4504,4.0
4505,4.0
4506,4.0
4507,5.0
4508,5.0
4509,5.0
4510,5.0
4511,5.0
4512,5.0
4513,5.0
4514,5.0
4515,5.0
4516,5.0
4517,5.0
4518,5.0
4519,5.0
4520,5.0
4521,4.0
4522,4.0
4523,4.0
4524,4.0
4525,4.0
4526,4.0
4527,5.0
4528,5.0
4529,5.0
4530,5.0
4531,5.0
4532,5.0
4533,5.0
4534,2.0
4535,2.0
4536,2.0
4537,2.0
4538,2.0
4539,2.0
4540,2.0
4541,2.0
4542,2.0
4543,2.0
4544,2.0
4545,2.0
4546,2.0
4547,2.0
4548,2.0
4549,2.0
4550,2.0
4551,2.0
4552,2.0
4553,2.0
4554,2.0
4555,2.0
4556,2.0
4557,2.0
4558,2.0
4559,2.0
4560,2.0
4561,2.0
4562,2.0
4563,2.0
4564,2.0
4565,2.0
4566,2.0
4567,1.0
4568,1.0
4569,1.0
4570,1.0
4571,1.0
4572,1.0
4573,1.0
4574,1.0
4575,1.0
4576,1.0
4577,1.0
4578,1.0
4579,1.0
4580,1.0
4581,1.0
4582,1.0
4583,1.0
4584,1.0
4585,1.0
4586,1.0
4587,1.0
4588,1.0
4589,1.0
4590,1.0
4591,1.0
4592,1.0
4593,1.0
4594,1.0
4595,1.0
4596,1.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.0
4625,0.0
4626,0.0
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,3.0
4633,3.0
4634,3.0
4635,3.0
4636,3.0
4637,3.0
4638,3.0
4639,3.0
4640,3.0
4641,3.0
4642,3.0
4643,3.0
4644,3.0
4645,3.0
4646,3.0
4647,3.0
4648,3.0
4649,3.0
4650,3.0
4651,3.0
4652,3.0
4653,3.0
4654,3.0
4655,4.0
4656,4.0
4657,4.0
4658,4.0
4659,4.0
4660,4.0
4661,4.0
4662,4.0
4663,4.0
4664,4.0
4665,4.0
4666,4.0
4667,4.0
4668,4.0
4669,4.0
4670,4.0
4671,4.0
4672,4.0
4673,5.0
4674,5.0
4675,5.0
4676,5.0
4677,5.0
4678,5.0
4679,5.0
4680,5.0
4681,5.0
4682,5.0
4683,5.0
4684,5.0
4685,5.0
4686,5.0
4687,5.0
4688,5.0
4689,5.0
4690,5.0
4691,5.0
4692,5.0
4693,5.0
4694,2.0
4695,2.0
4696,2.0
4697,2.0
4698,2.0
4699,2.0
4700,2.0
4701,2.0
4702,2.0
4703,2.0
4704,2.0
4705,2.0
4706,2.0
4707,2.0
4708,2.0
4709,2.0
4710,2.0
4711,2.0
4712,2.0
4713,2.0
4714,2.0
4715,2.0
4716,2.0
4717,2.0
4718,2.0
4719,2.0
4720,2.0
4721,2.0
4722,2.0
4723,2.0
4724,2.0
4725,2.0
4726,2.0
4727,1.0
4728,1.0
4729,1.0
4730,1.0
4731,1.0
4732,1.0
4733,1.0
4734,1.0
4735,1.0
4736,1.0
4737,1.0
4738,1.0
4739,1.0
4740,1.0
4741,1.0
4742,1.0
4743,1.0
4744,1.0
4745,1.0
4746,1.0
4747,1.0
4748,1.0
4749,1.0
4750,1.0
4751,1.0
4752,1.0
4753,1.0
4754,1.0
4755,1.0
4756,1.0
4757,1.0
4758,1.0
4759,1.0
4760,1.0
4761,1.0
4762,1.0
4763,1.0
4764,1.0
4765,0.0
4766,0.0
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,3.0
4799,3.0
4800,3.0
4801,3.0
4802,3.0
4803,3.0
4804,3.0
4805,3.0
4806,3.0
4807,3.0
4808,3.0
4809,3.0
4810,3.0
4811,3.0
4812,3.0
4813,3.0
4814,3.0
4815,3.0
4816,3.0
4817,3.0
4818,3.0
4819,3.0
4820,3.0
4821,3.0
4822,3.0
4823,3.0
4824,3.0
4825,3.0
4826,3.0
4827,3.0
4828,4.0
4829,4.0
4830,4.0
4831,4.0
4832,4.0
4833,4.0
4834,4.0
4835,4.0
4836,4.0
4837,5.0
4838,5.0
4839,5.0
4840,5.0
4841,5.0
4842,5.0
4843,5.0
4844,5.0
4845,5.0
4846,4.0
4847,4.0
4848,4.0
4849,4.0
4850,4.0
4851,4.0
4852,4.0
4853,4.0
4854,4.0
4855,5.0
4856,5.0
4857,5.0
4858,5.0
4859,5.0
4860,5.0
4861,5.0
4862,5.0
4863,4.0
4864,4.0
4865,4.0
4866,4.0
4867,4.0
4868,4.0
4869,4.0
4870,4.0
4871,4.0
4872,5.0
4873,5.0
4874,5.0
4875,5.0
4876,5.0
4877,5.0
4878,5.0
4879,5.0
4880,2.0
4881,2.0
4882,2.0
4883,2.0
4884,2.0
4885,2.0
4886,2.0
4887,2.0
4888,2.0
4889,2.0
4890,2.0
4891,2.0
4892,2.0
4893,2.0
4894,2.0
4895,2.0
4896,2.0
4897,2.0
4898,2.0
4899,2.0
4900,2.0
4901,2.0
4902,2.0
4903,2.0
4904,2.0
4905,2.0
4906,2.0
4907,2.0
4908,2.0
4909,2.0
4910,2.0
4911,2.0
4912,2.0
4913,2.0
4914,2.0
4915,1.0
4916,1.0
4917,1.0
4918,1.0
4919,1.0
4920,1.0
4921,1.0
4922,1.0
4923,1.0
4924,1.0
4925,1.0
4926,1.0
4927,1.0
4928,1.0
4929,1.0
4930,1.0
4931,1.0
4932,1.0
4933,1.0
4934,1.0
4935,1.0
4936,1.0
4937,1.0
4938,1.0
4939,1.0
4940,1.0
4941,1.0
4942,1.0
4943,1.0
4944,1.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.0
4951,0.0
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,0.0
4976,0.0
4977,0.0
4978,0.0
4979,0.0
4980,0.0
4981,0.0
4982,0.0
4983,0.0
4984,3.0
4985,3.0
4986,3.0
4987,3.0
4988,3.0
4989,3.0
4990,3.0
4991,3.0
4992,3.0
4993,3.0
4994,3.0
4995,3.0
4996,3.0
4997,3.0
4998,3.0
4999,3.0
5000,3.0
5001,3.0
5002,3.0
5003,3.0
5004,3.0
5005,3.0
5006,3.0
5007,3.0
5008,3.0
5009,3.0
5010,3.0
5011,3.0
5012,3.0
5013,4.0
5014,4.0
5015,4.0
5016,4.0
5017,4.0
5018,4.0
5019,4.0
5020,4.0
5021,4.0
5022,4.0
5023,4.0
5024,4.0
5025,4.0
5026,4.0
5027,4.0
5028,4.0
5029,4.0
5030,4.0
5031,4.0
5032,4.0
5033,4.0
5034,4.0
5035,4.0
5036,4.0
5037,4.0
5038,4.0
5039,4.0
5040,5.0
5041,5.0
5042,5.0
5043,5.0
5044,5.0
5045,5.0
5046,5.0
5047,5.0
5048,5.0
5049,5.0
5050,5.0
5051,5.0
5052,5.0
5053,5.0
5054,5.0
5055,5.0
5056,5.0
5057,5.0
5058,5.0
5059,5.0
5060,5.0
5061,5.0
5062,5.0
5063,5.0
5064,5.0
5065,5.0
5066,2.0
5067,2.0
5068,2.0
5069,2.0
5070,2.0
5071,2.0
5072,2.0
5073,2.0
5074,2.0
5075,2.0
5076,2.0
5077,2.0
5078,2.0
5079,2.0
5080,2.0
5081,2.0
5082,2.0
5083,2.0
5084,2.0
5085,2.0
5086,2.0
5087,2.0
5088,2.0
5089,2.0
5090,2.0
5091,2.0
5092,2.0
5093,2.0
5094,2.0
5095,2.0
5096,2.0
5097,2.0
5098,2.0
5099,2.0
5100,2.0
5101,2.0
5102,2.0
5103,1.0
5104,1.0
5105,1.0
5106,1.0
5107,1.0
5108,1.0
5109,1.0
5110,1.0
5111,1.0
5112,1.0
5113,1.0
5114,1.0
5115,1.0
5116,1.0
5117,1.0
5118,1.0
5119,1.0
5120,1.0
5121,1.0
5122,1.0
5123,1.0
5124,1.0
5125,1.0
5126,1.0
5127,1.0
5128,1.0
5129,1.0
5130,1.0
5131,1.0
5132,1.0
5133,1.0
5134,1.0
5135,1.0
5136,1.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,0.0
5143,0.0
5144,0.0
5145,0.0
5146,0.0
5147,0.0
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,0.0
5155,0.0
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,0.0
5168,0.0
5169,0.0
5170,3.0
5171,3.0
5172,3.0
5173,3.0
5174,3.0
5175,3.0
5176,3.0
5177,3.0
5178,3.0
5179,3.0
5180,3.0
5181,3.0
5182,3.0
5183,3.0
5184,3.0
5185,3.0
5186,3.0
5187,3.0
5188,3.0
5189,3.0
5190,3.0
5191,3.0
5192,3.0
5193,3.0
5194,3.0
5195,3.0
5196,3.0
5197,3.0
5198,3.0
5199,3.0
5200,3.0
5201,3.0
5202,3.0
5203,3.0
5204,3.0
5205,3.0
5206,4.0
5207,4.0
5208,4.0
5209,4.0
5210,4.0
5211,4.0
5212,4.0
5213,4.0
5214,4.0
5215,4.0
5216,4.0
5217,4.0
5218,4.0
5219,4.0
5220,4.0
5221,4.0
5222,4.0
5223,4.0
5224,4.0
5225,4.0
5226,4.0
5227,4.0
5228,4.0
5229,4.0
5230,4.0
5231,4.0
5232,4.0
5233,4.0
5234,4.0
5235,4.0
5236,5.0
5237,5.0
5238,5.0
5239,5.0
5240,5.0
5241,5.0
5242,5.0
5243,5.0
5244,5.0
5245,5.0
5246,5.0
5247,5.0
5248,5.0
5249,5.0
5250,5.0
5251,5.0
5252,5.0
5253,5.0
5254,5.0
5255,5.0
5256,5.0
5257,5.0
5258,5.0
5259,5.0
5260,5.0
5261,5.0
5262,5.0
5263,5.0
5264,5.0
5265,5.0
5266,5.0
5267,5.0
5268,5.0
5269,5.0
5270,5.0
5271,2.0
5272,2.0
5273,2.0
5274,2.0
5275,2.0
5276,2.0
5277,2.0
5278,2.0
5279,2.0
5280,2.0
5281,2.0
5282,2.0
5283,2.0
5284,2.0
5285,2.0
5286,2.0
5287,2.0
5288,2.0
5289,2.0
5290,2.0
5291,2.0
5292,2.0
5293,2.0
5294,2.0
5295,2.0
5296,2.0
5297,2.0
5298,2.0
5299,2.0
5300,2.0
5301,2.0
5302,2.0
5303,2.0
5304,2.0
5305,2.0
5306,2.0
5307,2.0
5308,1.0
5309,1.0
5310,1.0
5311,1.0
5312,1.0
5313,1.0
5314,1.0
5315,1.0
5316,1.0
5317,1.0
5318,1.0
5319,1.0
5320,1.0
5321,1.0
5322,1.0
5323,1.0
5324,1.0
5325,1.0
5326,1.0
5327,1.0
5328,1.0
5329,1.0
5330,1.0
5331,1.0
5332,1.0
5333,1.0
5334,1.0
5335,1.0
5336,1.0
5337,1.0
5338,1.0
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,0.0
5347,0.0
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,0.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,0.0
5371,0.0
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,3.0
5380,3.0
5381,3.0
5382,3.0
5383,3.0
5384,3.0
5385,3.0
5386,3.0
5387,3.0
5388,3.0
5389,3.0
5390,3.0
5391,3.0
5392,3.0
5393,3.0
5394,3.0
5395,3.0
5396,3.0
5397,3.0
5398,3.0
5399,3.0
5400,3.0
5401,3.0
5402,3.0
5403,3.0
5404,3.0
5405,3.0
5406,3.0
5407,3.0
5408,3.0
5409,3.0
5410,3.0
5411,3.0
5412,3.0
5413,3.0
5414,3.0
5415,3.0
5416,3.0
5417,4.0
5418,4.0
5419,4.0
5420,4.0
5421,4.0
5422,4.0
5423,4.0
5424,4.0
5425,4.0
5426,4.0
5427,4.0
5428,4.0
5429,4.0
5430,4.0
5431,4.0
5432,4.0
5433,4.0
5434,4.0
5435,4.0
5436,4.0
5437,4.0
5438,4.0
5439,4.0
5440,4.0
5441,4.0
5442,4.0
5443,4.0
5444,4.0
5445,5.0
5446,5.0
5447,5.0
5448,5.0
5449,5.0
5450,5.0
5451,5.0
5452,5.0
5453,5.0
5454,5.0
5455,5.0
5456,5.0
5457,5.0
5458,5.0
5459,5.0
5460,5.0
5461,5.0
5462,5.0
5463,5.0
5464,5.0
5465,5.0
5466,5.0
5467,5.0
5468,5.0
5469,5.0
5470,5.0
5471,5.0
5472,5.0
5473,5.0
5474,5.0
5475,2.0
5476,2.0
5477,2.0
5478,2.0
5479,2.0
5480,2.0
5481,2.0
5482,2.0
5483,2.0
5484,2.0
5485,2.0
5486,2.0
5487,2.0
5488,2.0
5489,2.0
5490,2.0
5491,2.0
5492,2.0
5493,2.0
5494,2.0
5495,2.0
5496,2.0
5497,2.0
5498,2.0
5499,2.0
5500,2.0
5501,2.0
5502,2.0
5503,2.0
5504,2.0
5505,2.0
5506,2.0
5507,2.0
5508,2.0
5509,2.0
5510,2.0
5511,2.0
5512,2.0
5513,1.0
5514,1.0
5515,1.0
5516,1.0
5517,1.0
5518,1.0
5519,1.0
5520,1.0
5521,1.0
5522,1.0
5523,1.0
5524,1.0
5525,1.0
5526,1.0
5527,1.0
5528,1.0
5529,1.0
5530,1.0
5531,1.0
5532,1.0
5533,1.0
5534,1.0
5535,1.0
5536,1.0
5537,1.0
5538,1.0
5539,1.0
5540,1.0
5541,1.0
5542,1.0
5543,1.0
5544,1.0
5545,1.0
5546,1.0
5547,1.0
5548,1.0
5549,1.0
5550,1.0
5551,1.0
5552,1.0
5553,1.0
5554,1.0
5555,1.0
5556,1.0
5557,0.0
5558,0.0
5559,0.0
5560,0.0
5561,0.0
5562,0.0
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.0
5574,0.0
5575,0.0
5576,0.0
5577,0.0
5578,0.0
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.0
5585,0.0
5586,0.0
5587,0.0
5588,0.0
5589,0.0
5590,0.0
5591,3.0
5592,3.0
5593,3.0
5594,3.0
5595,3.0
5596,3.0
5597,3.0
5598,3.0
5599,3.0
5600,3.0
5601,3.0
5602,3.0
5603,3.0
5604,3.0
5605,3.0
5606,3.0
5607,3.0
5608,3.0
5609,3.0
5610,3.0
5611,3.0
5612,3.0
5613,3.0
5614,3.0
5615,3.0
5616,3.0
5617,3.0
5618,3.0
5619,4.0
5620,4.0
5621,4.0
5622,4.0
5623,4.0
5624,4.0
5625,4.0
5626,4.0
5627,4.0
5628,4.0
5629,4.0
5630,4.0
5631,4.0
5632,4.0
5633,4.0
5634,4.0
5635,4.0
5636,4.0
5637,4.0
5638,4.0
5639,4.0
5640,4.0
5641,4.0
5642,4.0
5643,4.0
5644,5.0
5645,5.0
5646,5.0
5647,5.0
5648,5.0
5649,5.0
5650,5.0
5651,5.0
5652,5.0
5653,5.0
5654,5.0
5655,5.0
5656,5.0
5657,5.0
5658,5.0
5659,5.0
5660,5.0
5661,5.0
5662,5.0
5663,5.0
5664,5.0
5665,5.0
5666,5.0
5667,5.0
5668,5.0
5669,5.0
5670,5.0
5671,5.0
5672,2.0
5673,2.0
5674,2.0
5675,2.0
5676,2.0
5677,2.0
5678,2.0
5679,2.0
5680,2.0
5681,2.0
5682,2.0
5683,2.0
5684,2.0
5685,2.0
5686,2.0
5687,2.0
5688,2.0
5689,2.0
5690,2.0
5691,2.0
5692,2.0
5693,2.0
5694,2.0
5695,2.0
5696,2.0
5697,2.0
5698,2.0
5699,2.0
5700,2.0
5701,2.0
5702,2.0
5703,2.0
5704,2.0
5705,2.0
5706,2.0
5707,2.0
5708,1.0
5709,1.0
5710,1.0
5711,1.0
5712,1.0
5713,1.0
5714,1.0
5715,1.0
5716,1.0
5717,1.0
5718,1.0
5719,1.0
5720,1.0
5721,1.0
5722,1.0
5723,1.0
5724,1.0
5725,1.0
5726,1.0
5727,1.0
5728,1.0
5729,1.0
5730,1.0
5731,1.0
5732,1.0
5733,1.0
5734,1.0
5735,1.0
5736,1.0
5737,1.0
5738,1.0
5739,1.0
5740,1.0
5741,1.0
5742,0.0
5743,0.0
5744,0.0
5745,0.0
5746,0.0
5747,0.0
5748,0.0
5749,0.0
5750,0.0
5751,0.0
5752,0.0
5753,0.0
5754,0.0
5755,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5760,0.0
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.0
5766,0.0
5767,0.0
5768,0.0
5769,0.0
5770,0.0
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,0.0
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,3.0
5785,3.0
5786,3.0
5787,3.0
5788,3.0
5789,3.0
5790,3.0
5791,3.0
5792,3.0
5793,3.0
5794,3.0
5795,3.0
5796,3.0
5797,3.0
5798,3.0
5799,3.0
5800,3.0
5801,3.0
5802,3.0
5803,3.0
5804,3.0
5805,3.0
5806,3.0
5807,3.0
5808,3.0
5809,3.0
5810,3.0
5811,3.0
5812,3.0
5813,3.0
5814,3.0
5815,4.0
5816,4.0
5817,4.0
5818,4.0
5819,4.0
5820,4.0
5821,4.0
5822,4.0
5823,4.0
5824,4.0
5825,4.0
5826,4.0
5827,4.0
5828,4.0
5829,4.0
5830,4.0
5831,4.0
5832,5.0
5833,5.0
5834,5.0
5835,5.0
5836,5.0
5837,5.0
5838,5.0
5839,5.0
5840,5.0
5841,5.0
5842,5.0
5843,5.0
5844,5.0
5845,5.0
5846,5.0
5847,5.0
5848,5.0
5849,5.0
5850,4.0
5851,4.0
5852,4.0
5853,4.0
5854,4.0
5855,4.0
5856,4.0
5857,4.0
5858,5.0
5859,5.0
5860,5.0
5861,5.0
5862,5.0
5863,5.0
5864,5.0
5865,5.0
5866,5.0
5867,2.0
5868,2.0
5869,2.0
5870,2.0
5871,2.0
5872,2.0
5873,2.0
5874,2.0
5875,2.0
5876,2.0
5877,2.0
5878,2.0
5879,2.0
5880,2.0
5881,2.0
5882,2.0
5883,2.0
5884,2.0
5885,2.0
5886,2.0
5887,2.0
5888,2.0
5889,2.0
5890,2.0
5891,2.0
5892,2.0
5893,2.0
5894,2.0
5895,2.0
5896,2.0
5897,2.0
5898,2.0
5899,2.0
5900,2.0
5901,2.0
5902,2.0
5903,1.0
5904,1.0
5905,1.0
5906,1.0
5907,1.0
5908,1.0
5909,1.0
5910,1.0
5911,1.0
5912,1.0
5913,1.0
5914,1.0
5915,1.0
5916,1.0
5917,1.0
5918,1.0
5919,1.0
5920,1.0
5921,1.0
5922,1.0
5923,1.0
5924,1.0
5925,1.0
5926,1.0
5927,1.0
5928,1.0
5929,1.0
5930,1.0
5931,1.0
5932,1.0
5933,1.0
5934,1.0
5935,1.0
5936,1.0
5937,1.0
5938,1.0
5939,1.0
5940,0.0
5941,0.0
5942,0.0
5943,0.0
5944,0.0
5945,0.0
5946,0.0
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.0
5953,0.0
5954,0.0
5955,0.0
5956,0.0
5957,0.0
5958,0.0
5959,0.0
5960,0.0
5961,0.0
5962,0.0
5963,0.0
5964,0.0
5965,0.0
5966,0.0
5967,0.0
5968,0.0
5969,0.0
5970,0.0
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,3.0
5977,3.0
5978,3.0
5979,3.0
5980,3.0
5981,3.0
5982,3.0
5983,3.0
5984,3.0
5985,3.0
5986,3.0
5987,3.0
5988,3.0
5989,3.0
5990,3.0
5991,3.0
5992,3.0
5993,3.0
5994,3.0
5995,3.0
5996,3.0
5997,3.0
5998,3.0
5999,3.0
6000,3.0
6001,3.0
6002,3.0
6003,3.0
6004,4.0
6005,4.0
6006,4.0
6007,4.0
6008,4.0
6009,4.0
6010,4.0
6011,4.0
6012,4.0
6013,4.0
6014,4.0
6015,4.0
6016,4.0
6017,4.0
6018,4.0
6019,4.0
6020,4.0
6021,4.0
6022,4.0
6023,4.0
6024,4.0
6025,4.0
6026,5.0
6027,5.0
6028,5.0
6029,5.0
6030,5.0
6031,5.0
6032,5.0
6033,5.0
6034,5.0
6035,5.0
6036,5.0
6037,5.0
6038,5.0
6039,5.0
6040,5.0
6041,5.0
6042,5.0
6043,5.0
6044,5.0
6045,5.0
6046,5.0
6047,5.0
6048,5.0
6049,5.0
6050,5.0
6051,2.0
6052,2.0
6053,2.0
6054,2.0
6055,2.0
6056,2.0
6057,2.0
6058,2.0
6059,2.0
6060,2.0
6061,2.0
6062,2.0
6063,2.0
6064,2.0
6065,2.0
6066,2.0
6067,2.0
6068,2.0
6069,2.0
6070,2.0
6071,2.0
6072,2.0
6073,2.0
6074,2.0
6075,2.0
6076,2.0
6077,2.0
6078,2.0
6079,2.0
6080,2.0
6081,2.0
6082,2.0
6083,2.0
6084,2.0
6085,2.0
6086,2.0
6087,2.0
6088,2.0
6089,2.0
6090,2.0
6091,2.0
6092,2.0
6093,2.0
6094,2.0
6095,1.0
6096,1.0
6097,1.0
6098,1.0
6099,1.0
6100,1.0
6101,1.0
6102,1.0
6103,1.0
6104,1.0
6105,1.0
6106,1.0
6107,1.0
6108,1.0
6109,1.0
6110,1.0
6111,1.0
6112,1.0
6113,1.0
6114,1.0
6115,1.0
6116,1.0
6117,1.0
6118,1.0
6119,1.0
6120,1.0
6121,1.0
6122,1.0
6123,1.0
6124,1.0
6125,1.0
6126,1.0
6127,1.0
6128,0.0
6129,0.0
6130,0.0
6131,0.0
6132,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6137,0.0
6138,0.0
6139,0.0
