tBodyGyroJerk-iqr()-X,tBodyGyro-iqr()-X,tBodyAccJerk-max()-X,tBodyGyro-min()-X,"fBodyGyro-bandsEnergy()-9,16",tBodyGyro-max()-X,fBodyGyro-maxInds-Z,tBodyAcc-entropy()-X,tBodyAcc-max()-X,subject,"tBodyGyro-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-max()-Y,tGravityAcc-min()-X,"fBodyAcc-bandsEnergy()-1,8","tBodyAcc-correlation()-X,Y",tGravityAcc-energy()-Y,tGravityAcc-min()-Y
0.34774662,0.2376777,0.41488409,-0.63459612,-0.062966032,0.12229105,-0.72413793,0.10391197,0.69782444,19,-0.021924767999999997,0.91064917,-0.23251686,-0.21026319,0.89847784,0.22124752,-0.28464118,-0.91018419,-0.23482804
0.06472497299999999,0.045285532,0.41488409,-0.63459612,0.065145822,0.40993088,-0.65517241,0.38654855,0.69782444,19,0.052142045,0.89364915,-0.21247183,-0.19066871,0.89847784,0.5214890999999999,-0.25297831,-0.92495779,-0.23482804
-0.047574949000000005,0.29612373,0.28699418,-0.17677146,-0.42758492,0.40993088,-0.51724138,0.20445654,0.47973212,19,0.18940518,0.90640391,-0.21409881,-0.19066871,0.91127585,0.53513564,-0.53111301,-0.92403374,-0.21905543
0.087191769,0.36916481,0.28699418,-1.0,-0.53559658,0.13869379999999998,-0.51724138,0.17403168,0.685612,19,0.42106977,0.91225391,-0.23216845,-0.21253647,0.91127585,0.67836472,-0.51163439,-0.91101011,-0.21905543
-0.16630846,-0.43643368,-0.34908096,0.49172278,-0.79438962,-0.52063061,-0.86206897,0.59353531,-0.18650463,19,0.45461248,0.91167277,-0.35441115,-0.28288904,0.8431624,-0.62946533,-0.35382599,-0.77453979,-0.41517397
-0.10189131,-0.39498188,-0.46972559999999997,0.49172278,-0.78663386,-0.14837562,-0.93103448,0.72532639,-0.33480398,19,0.61940641,0.84112537,-0.43248651,-0.37726557,0.8336379,-0.60735664,-0.48978442,-0.66690209,-0.42718161
-0.21212438,-0.2945337,-0.46972559999999997,0.42681436,-0.76719546,-0.14837562,-0.93103448,0.68289421,-0.14816159,19,0.4409334,0.83188132,-0.43910836,-0.41633599,0.8336379,-0.47779942,-0.57775339,-0.65721412,-0.42718161
-0.20011131,-0.082408446,-0.42435153,0.29824657,-0.74774788,-0.1133298,-0.72413793,0.56525383,-0.084662439,19,0.37773509,0.87107658,-0.40459498,-0.3915229,0.84234421,-0.47976275,-0.61890051,-0.71087863,-0.41743688
-0.18748063,-0.22980939,-0.20811447,0.16434797,-0.710497,-0.1133298,-0.93103448,0.70450529,0.29996614,19,0.37549968,0.88778434,-0.38549535,-0.3915229,0.89626856,-0.47613493,-0.49554484,-0.73945749,-0.36743933
-0.358198,-0.31630949999999997,-0.20811447,-0.038391587000000005,-0.80668055,-0.53154988,-0.93103448,0.70450529,0.29996614,19,0.29466029,0.87550709,-0.38192047,-0.39407261,0.87636054,-0.50516414,-0.50054534,-0.74458174,-0.3575118
-0.26354855,-0.39073747,-0.43778188,-0.038391587000000005,-0.73556172,-0.47438338,-0.93103448,0.55402492,-0.13633881,19,0.29080016,0.86960164,-0.38272359,-0.39410342,0.87636054,-0.5894868000000001,-0.53231073,-0.74343285,-0.35959551
-0.95756066,-0.95992908,-0.94453252,0.7968967,-0.9988224,-0.8395442,-0.79310345,-0.15826731,-0.90341427,19,-0.011272896999999999,0.95546921,-0.16977898,-0.18673275,0.97423952,-0.9997991,0.07498672,-0.95555811,-0.14966255
-0.96467181,-0.95316031,-0.94453252,0.7968967,-0.99954826,-0.84972864,-0.93103448,-0.20722739999999998,-0.90341427,19,-0.071997974,0.95653637,-0.16332144,-0.18174621,0.97423952,-0.99987244,-0.076033317,-0.95929176,-0.1383295
-0.98378763,-0.97141356,-0.98734416,0.8342419,-0.99960622,-0.85841928,-0.86206897,-0.59502537,-0.93752123,19,-0.54867879,0.95804439,-0.15910602,-0.17985003,0.97657704,-0.9999496999999999,-0.44643641,-0.96162393,-0.13432725
-0.99007552,-0.97900267,-0.99134501,0.83571837,-0.99987246,-0.8710979999999999,-1.0,-0.68076571,-0.93991248,19,0.16377368,0.9571494,-0.15765675,-0.17982315,0.97660803,-0.99998724,0.026712139,-0.96241387,-0.13335532
-0.99411785,-0.98732138,-0.99249945,0.83571837,-0.99989696,-0.8710979999999999,-0.72413793,-0.65214817,-0.93991248,19,-0.16975303,0.95634709,-0.16294894,-0.17982315,0.97614979,-0.99998799,0.18113871,-0.95945954,-0.14152313
-0.99572651,-0.99418601,-0.99296769,0.84122971,-0.99996515,-0.88274287,-0.72413793,-0.6904156,-0.94149464,19,0.14444203,0.95613513,-0.16916784,-0.1858963,0.97614979,-0.99999112,-0.027313015,-0.95595368,-0.14163252
-0.99414656,-0.98983654,-0.99231508,0.83738388,-0.99996088,-0.88274287,-1.0,-0.63328836,-0.93781112,19,-0.11578863,0.95619907,-0.16943899,-0.19061449,0.97625468,-0.99999142,-0.09421567,-0.95580202,-0.14163252
-0.99307077,-0.98703073,-0.99231508,0.83738388,-0.99993443,-0.87997633,-1.0,-0.63323942,-0.93781112,19,-0.27426511,0.95672703,-0.1679129,-0.18972436,0.97630242,-0.99998275,-0.35944597,-0.95669083,-0.14029055
-0.99065031,-0.98984144,-0.99265274,0.83774258,-0.99985557,-0.87997633,-0.93103448,-0.75102909,-0.93932971,19,-0.56165618,0.95684116,-0.16542590000000001,-0.18369914,0.97566448,-0.99999038,-0.42679290000000003,-0.95810572,-0.13844576
-0.98930509,-0.98530622,-0.99265274,0.83583014,-0.99988819,-0.88011126,-0.93103448,-0.70279324,-0.93932971,19,-0.5649413000000001,0.9559162,-0.16156884,-0.18274018,0.97545007,-0.99998813,-0.20203418,-0.96027174,-0.13736949
-0.98607773,-0.9838103000000001,-0.96947461,0.77359485,-0.99883841,-0.87401842,-1.0,-0.54282487,-0.91576993,19,-0.060305212999999996,0.9558260000000001,-0.16060006,-0.18274018,0.97545007,-0.99997724,0.1953145,-0.96081407,-0.13355619
-0.96812189,-0.94098103,-0.967566,0.77359485,-0.99877437,-0.84039791,-0.93103448,-0.43615372,-0.91576993,19,-0.23422433,0.95627057,-0.16149122,-0.18055832,0.9761288,-0.99996051,0.073743945,-0.96032097,-0.13407604
-0.95764345,-0.91587893,-0.967566,0.78698533,-0.99912151,-0.84039791,-0.93103448,-0.29633514,-0.93346526,19,-0.35460833,0.95687531,-0.15453227,-0.16373301,0.97604201,-0.99992652,-0.0058211351,-0.96395778,-0.13407604
-0.96967026,-0.97219307,-0.98561028,0.79325921,-0.99891003,-0.84924081,-0.93103448,-0.32907496,-0.93346526,19,0.0004541433900000001,0.96060407,-0.14196968,-0.15767289,0.97604201,-0.99993514,0.40236931,-0.97030323,-0.12788238
-0.96358008,-0.97234396,-0.97138163,0.78085296,-0.9986244000000001,-0.83299419,-0.93103448,-0.42000603,-0.93222798,19,-0.13430516,0.96410174,-0.13440875,-0.15534347,0.9812375,-0.9999446,0.050203769,-0.97388376,-0.11098510000000002
-0.94767382,-0.95448438,-0.97138163,0.78085296,-0.9990100000000001,-0.81416584,-0.93103448,-0.39184022,-0.93222798,19,0.28820965,0.96444492,-0.13399464,-0.15525329,0.98389977,-0.99993005,-0.17257149,-0.9740612,-0.11362681
-0.97126355,-0.96551089,-0.97657845,0.81116874,-0.99945793,-0.81416584,-0.93103448,-0.47146594,-0.92622504,19,0.21219120000000002,0.96457658,-0.14067628,-0.15525329,0.9834485000000001,-0.9999495999999999,-0.48110904,-0.97094135,-0.11764632
-0.97824189,-0.95394214,-0.93330613,0.84088347,-0.99947471,-0.76651196,-1.0,-0.39724711,-0.9034735,19,-0.64218089,0.96830696,-0.185559,-0.13805052,0.97290878,-0.99931801,-0.13465228,-0.94499828,-0.18040228
-0.98627817,-0.97186259,-0.99349877,0.84888368,-0.99986982,-0.84541523,-1.0,-0.35359008,-0.93416624,19,-0.9727174000000001,0.95745416,-0.1716496,-0.18178213,0.97290878,-0.99994412,-0.26755526,-0.95410624,-0.17448401
-0.98826796,-0.97550575,-0.99425573,0.84888368,-0.99987978,-0.84579403,-1.0,-0.57821642,-0.93908803,19,-0.9545425,0.95933239,-0.15925788,-0.18109535,0.97397713,-0.99995789,-0.031897365,-0.96154561,-0.13588779
-0.99040048,-0.95715328,-0.99425573,0.83003292,-0.99980142,-0.85948512,-1.0,-0.84967219,-0.94350748,19,-0.74407479,0.95892102,-0.15828372,-0.18081389,0.9764204,-0.99998561,-0.29923912,-0.96207867,-0.13098685
-0.98313831,-0.94494352,-0.99572149,0.83003292,-0.99724028,-0.69054884,-1.0,-0.77740301,-0.94222066,19,-0.64099223,0.95666763,-0.15998784,-0.18081389,0.97630344,-0.99998175,0.0073245663,-0.96114485,-0.13325847
-0.95771676,-0.92928456,-0.99581574,0.76935495,-0.99958952,-0.6897435000000001,-1.0,-0.84967219,-0.94222066,19,-0.70137972,0.95460759,-0.16429655,-0.18342295,0.96921806,-0.9999475,0.051219605,-0.95873822,-0.14292909
-0.94419454,-0.86230727,-0.97704112,0.73576501,-0.99414529,-0.6897435000000001,-0.86206897,-0.51162353,-0.92340583,19,-0.15769170000000002,0.94940668,-0.17426967,-0.18567597,0.96484208,-0.99982685,-0.087154476,-0.95279567,-0.16082057
-0.93316159,-0.84636361,-0.96751481,0.73576501,-0.99865881,-0.79946595,-1.0,-0.27791173,-0.92199229,19,-0.70814617,0.94620371,-0.1884941,-0.19540963,0.96484208,-0.99981397,-0.25856546,-0.9438518,-0.16860115
-0.93962771,-0.86478354,-0.96751481,0.76963829,-0.9984597,-0.79946595,-1.0,-0.3952556,-0.92199229,19,-0.62846399,0.94613202,-0.18128729,-0.17040957,0.9632014000000001,-0.99986701,-0.20409775,-0.94804652,-0.16860115
-0.96079265,-0.82573995,-0.98013561,0.76963829,-0.99958169,-0.80193222,-0.93103448,-0.32281381,-0.93009102,19,-0.041782529,0.9436154,-0.15968656,-0.16904717,0.96137175,-0.99983519,-0.30641794,-0.96098865,-0.16135238
-0.95601369,-0.89041787,-0.9845082,0.78332018,-0.99947226,-0.83355787,-1.0,-0.26914397,-0.93245462,19,-0.85621611,0.94334488,-0.16062535,-0.16904717,0.96137175,-0.99992711,-0.20555105,-0.96061304,-0.14721578
-0.96143096,-0.93136357,-0.98346778,0.75070288,-0.99936447,-0.83374754,-1.0,-0.066913168,-0.89852545,19,-0.83151369,0.94741799,-0.18092148,-0.18524172,0.96381373,-0.99986867,-0.10785924,-0.94844862,-0.1828287
-0.94968971,-0.76440423,-0.98346778,0.63495681,-0.99917912,-0.74812353,-1.0,-0.049122321,-0.89852545,19,-0.73947517,0.9537620000000001,-0.20457671,-0.19968523,0.96686713,-0.99984894,-0.16975123,-0.93248722,-0.19204844
-0.95231598,-0.52702135,-0.99262401,0.63495681,-0.99734753,-0.74155297,-1.0,-0.3769146,-0.92833519,19,-0.82343381,0.95998408,-0.19425443,-0.17521406,0.97546892,-0.9998084999999999,0.69355169,-0.93890993,-0.19204844
-0.97412485,-0.84237208,-0.99266907,0.83707466,-0.99921377,-0.74155297,-1.0,-0.51850159,-0.9330001,19,-0.015483195,0.96070168,-0.16390665,-0.17474279,0.97800797,-0.9998767,0.27794181,-0.95860451,-0.17148803
-0.98442547,-0.97499988,-0.96873659,0.78263813,-0.99966083,-0.81148656,-1.0,-0.10157308,-0.89816322,19,-0.41573051,0.19207408,0.57880551,0.56074235,0.19674059,-0.99640757,-0.6032701,-0.31197837,0.52795581
-0.99335825,-0.99149235,-0.99576361,0.82195275,-0.99994741,-0.89008974,-1.0,-0.58224575,-0.91389601,19,-0.91637369,0.18366148,0.58002588,0.55466978,0.20081299,-0.99931683,-0.90200704,-0.30972551,0.58665465
-0.99555937,-0.98519807,-0.99576361,0.82195275,-0.99989531,-0.89228799,-1.0,-0.54664697,-0.93403589,19,-0.96219047,0.17784769,0.59310252,0.5574988000000001,0.20858834,-0.99970565,-0.89969926,-0.27923485,0.59079086
-0.99798365,-0.99264216,-0.99814012,0.83731968,-0.999966,-0.88761858,-1.0,-0.41039601,-0.93403589,19,-0.71509752,0.17326856,0.59914388,0.5574988000000001,0.20858834,-0.99992279,-0.16203066,-0.26507258,0.61594423
-0.99412226,-0.99190035,-0.98446341,0.83400475,-0.99967128,-0.87673827,-0.44827586,-0.24034138,-0.90348324,19,0.18748389999999998,0.17511232,0.59870117,0.55668632,0.21098107,-0.99957295,-0.71048978,-0.26612798,0.61594423
-0.99491207,-0.99330276,-0.98446341,0.83400475,-0.99964791,-0.87673827,-0.44827586,-0.38400281,-0.90348324,19,0.24554762,0.17606769,0.60010296,0.55846369,0.21115167,-0.99961194,-0.74574044,-0.26278733,0.61644736
-0.99730008,-0.99742267,-0.99163237,0.84572158,-0.99998396,-0.88269107,-1.0,-0.3219241,-0.92529702,19,-0.67603674,0.17430675,0.60186507,0.55958943,0.20888403,-0.9997687,-0.47363107,-0.25857856,0.61819915
-0.99678753,-0.9989030999999999,-0.99452974,0.84624678,-0.99999448,-0.88567673,-1.0,-0.33010898,-0.92529702,19,-0.49158918,0.17574909,0.60282865,0.56012778,0.20888403,-0.9997825,-0.45462743,-0.25627372,0.62001424
-0.9957289,-0.99797853,-0.99601982,0.84563377,-0.99997226,-0.88467604,-1.0,-0.33159117,-0.92906574,19,-0.65526573,0.17818409,0.60352866,0.56079814,0.21248732,-0.99977961,-0.51901562,-0.25459512,0.62061328
-0.99432794,-0.99654351,-0.99601982,0.84513333,-0.99996404,-0.88467604,-1.0,-0.31882174,-0.92906574,19,-0.59951022,0.17990516,0.60368676,0.56079814,0.21355229999999997,-0.99973329,-0.51386459,-0.25421625,0.62091685
-0.99257427,-0.99512132,-0.99653105,0.83827284,-0.99996479,-0.88117323,-1.0,-0.32608599,-0.92313022,19,-0.41259686,0.18147713,0.60356588,0.56073773,0.21599615,-0.99972243,-0.65517103,-0.25450632,0.62091685
-0.99536697,-0.99594363,-0.99322721,0.83827284,-0.99997414,-0.88117323,-1.0,-0.32608599,-0.92313022,19,-0.32516872,0.18280475,0.60367924,0.56073773,0.21630874,-0.99970316,-0.61537684,-0.25423457,0.62115888
-0.99619408,-0.99707776,-0.99322721,0.84535175,-0.99997144,-0.88551286,-1.0,-0.55402592,-0.93200694,19,-0.38980062,0.18371097,0.60391462,0.56106578,0.21875283,-0.99983318,-0.39075233,-0.25366955,0.62115888
-0.99531566,-0.99734069,-0.99522538,0.84535175,-0.99997608,-0.88551286,-1.0,-0.44647768,-0.93200694,19,-0.64245471,0.18140616,0.60423293,0.56116649,0.21438465,-0.99981626,-0.41530246,-0.25290586,0.62181204
-0.99501305,-0.99670615,-0.99711073,0.84282499,-0.99997596,-0.88604227,-1.0,-0.39052928,-0.92980116,19,-0.5021799,0.18008459,0.60442472,0.56146018,0.21420264,-0.99978648,-0.38997109999999996,-0.25244508,0.62181204
-0.98503939,-0.96628594,-0.96588573,0.89511187,-0.99916317,-0.75072397,-1.0,-0.040009941,-0.70034646,19,0.49958542,0.89152415,0.25607068,0.45810022,0.69009821,-0.98693044,-0.89559396,-0.83797685,0.20356888
-0.99511465,-0.92248132,-0.99356282,0.86721881,-0.99967094,-0.79224951,-1.0,-0.41536791,-0.93084803,19,-0.83298227,0.91397416,0.20083707,0.18789369,0.92144737,-0.99927771,-0.70726216,-0.90709038,0.20356888
-0.99608297,-0.96291237,-0.99356282,0.85212089,-0.99980587,-0.83097187,-1.0,-0.40661492,-0.93084803,19,-0.68671633,0.90350011,0.21765789,0.18789369,0.92144737,-0.99984306,-0.26001108,-0.89273951,0.22356681
-0.99428112,-0.98674209,-0.99551375,0.84125917,-0.99993511,-0.86832745,-1.0,-0.46282886,-0.93528036,19,-0.87247498,0.90270818,0.22178449,0.19045209999999999,0.92068495,-0.99986527,-0.76024829,-0.88900627,0.24355011
-0.99569138,-0.98418289,-0.99621165,0.83909392,-0.99998398,-0.88074105,-1.0,-0.43552128,-0.93528036,19,-0.51827757,0.90181714,0.22205231,0.19045209999999999,0.92068495,-0.99991113,-0.75387917,-0.88875836,0.24336683
-0.9967301,-0.98759629,-0.99006655,0.83340177,-0.99996105,-0.88642056,-1.0,-0.43032091,-0.92952886,19,-0.72501501,0.90337825,0.22051606,0.18986249,0.9219421,-0.99992387,-0.62200047,-0.89017932,0.24247197
-0.99581408,-0.98406828,-0.99006655,0.83340177,-0.99996048,-0.88638044,-1.0,-0.45247904,-0.92952886,19,-0.66109973,0.90456241,0.21914805,0.18715081,0.92415237,-0.99990513,-0.71123444,-0.89143474,0.24105385
-0.98670839,-0.97944321,-0.97428188,0.80901736,-0.99896764,-0.85312456,-0.86206897,-0.7542191999999999,-0.929083,19,-0.082180055,0.90288227,0.22039554,0.19043442,0.91410497,-0.99975027,-0.23484103,-0.89028163,0.24105385
-0.97505446,-0.9768306000000001,-0.97428188,0.80901736,-0.99814373,-0.85312456,-1.0,-0.57314482,-0.92274443,19,-0.33573295,0.88999674,0.22456957,0.19587441,0.89276468,-0.99939555,-0.46704092,-0.88640484,0.24383862
-0.98106648,-0.97323549,-0.9854448,0.81331514,-0.99934566,-0.86306171,-1.0,0.008039923499999999,-0.90788746,19,-0.16823324,0.87779051,0.224358,0.19587441,0.89251464,-0.99899811,-0.75895348,-0.8865690999999999,0.23476528
-0.98818388,-0.97818699,-0.9854448,0.83615113,-0.99977204,-0.86306171,-0.93103448,0.091581384,-0.90788746,19,-0.31238249,0.88548457,0.21404399,0.19584078,0.89251464,-0.9996599,-0.69861132,-0.89589704,0.22829083
-0.99305768,-0.99537573,-0.99301792,0.83615113,-0.99993598,-0.87122346,-0.86206897,-0.46740202,-0.92681021,19,0.33187915,0.89704214,0.20761178,0.17921234,0.90800145,-0.99990704,-0.46037034,-0.90172786,0.22829083
-0.99206028,-0.99235834,-0.99301792,0.83568043,-0.9998933000000001,-0.87122346,-1.0,-0.58672465,-0.93065254,19,0.11879621,0.89549274,0.21527177,0.19485888,0.90999617,-0.99979378,-0.54816071,-0.8948562,0.22964857
-0.99573943,-0.99493218,-0.99430095,0.83568043,-0.99989898,-0.88380698,-0.86206897,-0.50781324,-0.93309706,19,0.13685819,0.89085137,0.22398401,0.19512929,0.90989812,-0.99981592,-0.76035844,-0.88692274,0.23621356
-0.99829603,-0.99526778,-0.99430095,0.8445391,-0.99999299,-0.8840290000000001,-1.0,-0.4854279,-0.93674841,19,-0.71382092,0.89111769,0.22397491,0.19512929,0.90989812,-0.9999985999999998,-0.025015334,-0.88695639,0.24342951
-0.99261564,-0.98875241,-0.97134144,0.81010633,-0.99963232,-0.86407963,-0.79310345,-0.49788769,-0.90638491,19,0.41962582,0.893633,0.22091447,0.19074262,0.91308394,-0.99981166,-0.73296531,-0.88981062,0.24263882
-0.9910377,-0.99013335,-0.97134144,0.81010633,-0.99964341,-0.86407963,-0.79310345,-0.59833441,-0.90638491,19,0.44279018,0.89185056,0.22336379,0.19325678,0.91032764,-0.99983432,-0.70759093,-0.88752587,0.24263882
-0.99522167,-0.99484578,-0.9890568999999999,0.84186826,-0.99988632,-0.87614955,-0.72413793,-0.59871996,-0.92583632,19,-0.20423819,0.88916856,0.22588422,0.19325678,0.91025074,-0.99998131,-0.59576178,-0.88518328,0.24785789999999996
-0.9881036,-0.98982139,-0.9848741,0.83800989,-0.99975732,-0.86867018,-1.0,-0.29012068,-0.92016149,19,-0.29769518,0.88888436,0.22688152,0.1960179,0.90968016,-0.99984571,-0.65531663,-0.88423868,0.24867263
-0.99322016,-0.98974628,-0.9848741,0.83800989,-0.99982168,-0.86867018,-0.93103448,-0.29812665,-0.92016149,19,-0.4154915,0.89189428,0.22494023,0.1960179,0.90968016,-0.99982144,-0.62953388,-0.88604745,0.24408828
-0.9932238000000001,-0.99027732,-0.9674633,0.76414673,-0.99932534,-0.8222364,-1.0,-0.22164703,-0.87802013,19,-0.37989681,0.89482139,0.22244901,0.1917877,0.91342407,-0.99968145,0.39708579,-0.88839106,0.24408828
-0.98237423,-0.89190932,-0.91640329,0.69913777,-0.9991329,-0.89460623,-1.0,-0.10808631,-0.9121203000000001,19,0.37597854,-0.82424454,0.70200639,0.66443101,-0.80873169,-0.98977419,-0.56427027,0.00038676169,0.70844015
-0.99244839,-0.94927804,-0.9890469999999999,0.79352717,-0.99947264,-0.87248651,-1.0,-0.35743094,-0.91978242,19,-0.62843237,-0.84908285,0.7089701999999999,0.66443101,-0.80873169,-0.99939481,0.26374846,0.019741487,0.71907473
-0.98763298,-0.98127525,-0.92606657,0.84132473,-0.99982132,-0.87248651,-1.0,-0.92552944,-0.93601983,19,-0.92699236,-0.8507396999999999,0.70781159,0.66442419,-0.82531721,-0.99593669,0.16940683,0.016495625,0.71906485
-0.98871856,-0.98797755,-0.92606657,0.84132473,-0.99986332,-0.8657571,-1.0,-0.38216393,-0.90891165,19,-0.89685262,-0.89455165,0.70091797,0.66167135,-0.89400276,-0.99380066,0.31324598,-0.0026627919,0.70749351
-0.9869357,-0.98088412,-0.98887596,0.84214024,-0.99987232,-0.86292747,-1.0,0.023374641,-0.90375729,19,-0.7781246999999999,-0.93655722,0.69352821,0.65615443,-0.89415443,-0.99636078,0.7829495,-0.023099832999999997,0.70712281
-0.98392961,-0.989353,-0.98887596,0.84214024,-0.99986505,-0.86292747,-1.0,0.14471742,-0.90185989,19,-0.82587281,-0.93673012,0.69165521,0.64660004,-0.89415443,-0.99859519,0.5080133,-0.028257643,0.70712281
-0.98693788,-0.98984025,-0.97367357,0.82814112,-0.99994057,-0.87241214,-1.0,-0.1274262,-0.90185989,19,-0.89782451,-0.92425188,0.69254329,0.64756586,-0.86991167,-0.99860247,0.41412413,-0.025824432999999997,0.70843093
-0.98696173,-0.99293059,-0.97367357,0.82814112,-0.99991773,-0.87861497,-1.0,-0.20112059,-0.91878533,19,-0.82519891,-0.92230547,0.69226439,0.64756586,-0.86693531,-0.99906136,0.31209336,-0.026588045,0.70765125
-0.99158362,-0.9915025,-0.99103149,0.83993214,-0.99992594,-0.87861497,-0.93103448,0.05855777400000001,-0.91363651,19,-0.89278443,-0.9195832,0.69234835,0.64919879,-0.86693531,-0.99969063,0.17573448,-0.026356601,0.70765125
-0.99063183,-0.99168026,-0.96790804,0.8313107,-0.99988656,-0.88216544,-0.86206897,-0.16287641,-0.91363651,19,-0.7733479999999999,-0.90657222,0.69429424,0.64985531,-0.86138931,-0.99841961,0.33389551,-0.021014924,0.70821769
-0.98888191,-0.98764703,-0.96790804,0.8313107,-0.99985162,-0.87932673,-1.0,-0.65274323,-0.91882864,19,-0.81709351,-0.91303138,0.6930436,0.64985531,-0.88074796,-0.99909166,0.11141981,-0.024437716,0.70400047
-0.98735948,-0.98558765,-0.98691586,0.83131813,-0.99992421,-0.87643862,-1.0,-0.009497257,-0.88163514,19,-0.91446282,-0.9307125,0.68924383,0.6482485,-0.88224557,-0.99710003,0.63318201,-0.034840527999999996,0.70340602
-0.98714262,-0.98924619,-0.98872155,0.83276382,-0.99994901,-0.87643862,-1.0,-0.07510264900000001,-0.88163514,19,-0.88454967,-0.93108891,0.68878476,0.64466466,-0.88224557,-0.99716233,0.57270065,-0.036099224,0.70340602
-0.98606422,-0.98839468,-0.98872155,0.82915339,-0.99992772,-0.84576832,-1.0,0.24255170000000004,-0.87022813,19,-0.85426208,-0.93143761,0.68958481,0.64733372,-0.88232233,-0.9962044,0.71873374,-0.033916537000000004,0.70468574
-0.97711336,-0.97971379,-0.9846813,0.82915339,-0.99989724,-0.84576832,-0.93103448,0.43372199,-0.87022813,19,-0.8233224,-0.91853437,0.69315628,0.65251973,-0.88232233,-0.9978106,0.47334027,-0.024111452999999998,0.70468574
-0.97978465,-0.97662657,-0.9846813,0.82050163,-0.99982968,-0.87025002,-1.0,0.14146671,-0.89171288,19,-0.84421727,-0.89313689,0.69917532,0.6579248000000001,-0.85292473,-0.99773419,0.59490034,-0.0075418147,0.71011877
-0.98710837,-0.98078613,-0.98530755,0.82050163,-0.99982134,-0.87597306,-1.0,-0.26269622,-0.89171288,19,-0.89701386,-0.88784522,0.70081752,0.65794003,-0.85809772,-0.99552721,0.80697848,-0.0029924846000000003,0.71049722
-0.98380474,-0.9823431,-0.98905473,0.83461643,-0.99992836,-0.86839071,-1.0,0.040752748,-0.88805413,19,-0.89639128,-0.9082643,0.69593257,0.65794003,-0.87076581,-0.99391367,0.89183523,-0.016463053000000002,0.70708596
-0.98119293,-0.98665908,-0.99013161,0.83461643,-0.99991589,-0.86839071,-1.0,0.018298713,-0.88805413,19,-0.91108638,-0.91519243,0.69423969,0.65188562,-0.87076581,-0.99557296,0.84547097,-0.021153328,0.70708596
-0.98300324,-0.9847208000000001,-0.99013161,0.83504029,-0.99991224,-0.86891853,-1.0,-0.013100655,-0.88105767,19,-0.9246635,-0.91656905,0.69486335,0.65188562,-0.87248188,-0.99617357,0.74412042,-0.019443798,0.70844558
-0.98388721,-0.98452776,-0.98864,0.83062264,-0.99994487,-0.86891853,-1.0,-0.0019009504000000001,-0.88105767,19,-0.87828395,-0.92174334,0.69361208,0.64980453,-0.87248188,-0.99657753,0.62140284,-0.022889628999999998,0.70844558
-0.98554892,-0.98897155,-0.98504451,0.83062264,-0.99995056,-0.87441986,-1.0,-0.026860508999999998,-0.88614808,19,-0.87853545,-0.92585932,0.69292999,0.64909017,-0.88113818,-0.99657177,0.65222379,-0.024758778,0.70695588
-0.98084785,-0.98765559,-0.98504451,0.83813787,-0.99997957,-0.86967892,-1.0,0.061277932,-0.88614808,19,-0.89914149,-0.93008294,0.69234028,0.64859148,-0.88113818,-0.99728464,0.69658501,-0.026377214,0.70695588
-0.94287636,-0.95803018,-0.94963956,0.80191527,-0.99848693,-0.79283297,-1.0,-0.091264491,-0.89896053,19,-0.68442074,-0.80714446,0.70388085,0.67700737,-0.78432361,-0.99304367,0.28868717,0.0059061301,0.70286487
-0.97181941,-0.97254374,-0.97745331,0.80191527,-0.99951059,-0.84883649,-1.0,-0.16021782,-0.89896053,19,-0.65290756,-0.83343887,0.68967981,0.65662124,-0.78463382,-0.99867666,-0.59894616,-0.033632363,0.70286487
-0.9820234,-0.99269037,-0.97554782,0.78809772,-0.99976158,-0.85401882,-1.0,-0.52538849,-0.92851729,19,-0.92281775,-0.83919744,0.68935404,0.64427929,-0.78792519,-0.99940866,-0.21520561,-0.034547535,0.70320394
-0.98067302,-0.99377298,-0.97554782,0.78809772,-0.99962527,-0.85401882,-0.93103448,-0.23270803,-0.91707434,19,-0.674798,-0.85103848,0.68912077,0.64427929,-0.80128747,-0.99921347,-0.048227560999999995,-0.035184129,0.70374656
-0.98692001,-0.99583132,-0.98297607,0.81644285,-0.99988631,-0.88337223,-1.0,-0.24809279,-0.91707434,19,-0.80425924,-0.8558836999999999,0.68800588,0.64383058,-0.80128747,-0.99941704,-0.0044678799,-0.038224722,0.70372118
-0.98134261,-0.99401247,-0.98846527,0.82091952,-0.99994297,-0.86062712,-0.93103448,-0.55319702,-0.92292373,19,-0.72374007,-0.85779173,0.68791217,0.64276493,-0.80607218,-0.99979332,-0.011221863,-0.038480691000000004,0.70372118
-0.98141752,-0.99332861,-0.98681731,0.82091952,-0.99990351,-0.86062712,-1.0,-0.027657872000000003,-0.90299191,19,-0.80177806,-0.8600453000000001,0.68791688,0.64276493,-0.80667319,-0.99878904,0.055031215,-0.038468115,0.70428356
-0.98591877,-0.99417033,-0.97987302,0.79718519,-0.99977499,-0.83231827,-1.0,-0.081441954,-0.90299191,19,-0.86785745,-0.85395237,0.68875835,0.64444307,-0.80667319,-0.99806348,0.021673197,-0.036172634,0.70428356
